Filename,Gloss,Description,Comment
fremgangsmaate.mp4,fremgangsmåte,,
fremlegg.mp4,fremlegg,,
fremmed.mp4,fremmed,,
fremskittspartiet-1.mp4,Fremskrittspartiet 1,,
fremskrittspartiet-2.mp4,Fremskrittspartiet 2,,
fri-ekteskap.mp4,fri (frieri),,
fri-2.mp4,fri 1,,
fri-1.mp4,fri 2,,
fri-rettshjelp.mp4,fri rettshjelp,,
frigjoering.mp4,frigjøring,,
frihet.mp4,frihet,,
friidrett.mp4,friidrett,,
frikast.mp4,frikast,,
friksjon.mp4,friksjon,,
frilans.mp4,frilans,,
friluftsliv.mp4,friluftsliv,,
frimerke.mp4,frimerke,,
friminutt.mp4,friminutt 1,,
friminutt-1.mp4,friminutt 2,,
frisbee.mp4,frisbee,,
frisk-fysisk.mp4,frisk,,
frisoer.mp4,frisør,,
frispark.mp4,frispark,,
frist-tidsfrist.mp4,frist (tidsfrist),,
friste-lse.mp4,friste,,
fristil-1.mp4,fristil 1,,
fristil-2.mp4,fristil 2,,
frisyre.mp4,frisyre,,
fritid.mp4,fritid,,
fritidsproblem.mp4,fritidsproblem,,
frityr.mp4,frityr 1,,
frityr-1.mp4,frityr 2,,
frizt-moen.mp4,Fritz Moen,Døv person som ble kjent som offer for dobbelt justismord. Ble dømt for to drap og senere frikjent.,
frivillig.mp4,frivillig 1,,
frivillig-2.mp4,frivillig 2,,
frode.mp4,Frode,,
frog.mp4,frog (videochat),,
frokost.mp4,frokost,,
frokosttallerken.mp4,frokosttallerken ,,
frosk.mp4,frosk,,
froskeskudd.mp4,froskeskudd,,
frost.mp4,frost,,
froe-1.mp4,frø 1,,
froe-2.mp4,frø 2,,
froeken.mp4,frøken,,
frukt-1.mp4,frukt 1,,
frukt-2.mp4,frukt 2,,
frukt-3.mp4,frukt 3,,
fruktsalat.mp4,fruktsalat ,,
frustrert2.mp4,frustrert 1,,
frustrert1.mp4,frustrert 2,,
fryktelig.mp4,fryktelig,,
fryse.mp4,fryse,,
fryseboks.mp4,fryseboks,,
frysninger.mp4,frysninger,,
fuge.mp4,fuge,Tegnet brukes om handlingen å fuge.,
fugl.mp4,fugl,,
fuglebur.mp4,fuglebur,,
fukt.mp4,fukt,,
fuktig.mp4,fuktig,,
fuktsperre.mp4,fuktsperre,,
full-beruset.mp4,full (beruset),,
full-innsats.mp4,full innsats,,
full-t.mp4,full/-t 1,,
full.mp4,full/-t 2,,
fullfoere.mp4,fullføre,,
fundamentalist.mp4,fundamentalist,,
fungere.mp4,fungere,,
funksjon-1.mp4,funksjon (matematikk)1,,
funksjon-2.mp4,funksjon (matematikk)2,,
funksjon-3.mp4,funksjon (matematikk)3,,
funksjon-4.mp4,funksjon 1,,
funksjon-5.mp4,funksjon 2,,
funksjonshemmet.mp4,funksjonshemmet,,
funn.mp4,funn,,
furte.mp4,furte,,
furu.mp4,furu 1,,
furu-2.mp4,furu 2,,
fusjon.mp4,fusjon,,
fuske.mp4,fuske,,
fy.mp4,fy!,,
fylke.mp4,fylke,,
fylle-opp.mp4,fylle opp,,
fylle-ut.mp4,fylle ut,,
fyllekjoere.mp4,fyllekjøre,,
fyr-fyrtaarn.mp4,fyr (fyrtårn),,
fyre-i-ovn-ol.mp4,fyre (i ovn o.l.),,
fyrstikk.mp4,fyrstikk,,
fyrstikker.mp4,fyrstikker,,
fyrverkeri.mp4,fyrverkeri,,
fysikk-fag.mp4,fysikk (fag),,
fysiologi.mp4,fysiologi,,
fysioterapeut.mp4,fysioterapeut,,
fysioterapi.mp4,fysioterapi,,
fysisk.mp4,fysisk,,
G.mp4,G,,
G-2.mp4,G (tohåndsalfabetet),"Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",
gaa-1.mp4,gå 1,,
gaa-2.mp4,gå 2,,
gaa-av-1.mp4,gå av 1,,
gaa-av-2.mp4,gå av 2,,
skille-fra-hverandre-gaa-fra-hverandre.mp4,gå fra hverandre,Tegnet brukes om personer i nær relasjon til hverandre.,
gaa-paa-rulleskoeyter.mp4,gå på rulleskøyter,,
gaa-paa-ski.mp4,gå på ski,,
gaa-ut.mp4,gå ut,,
and-gaar.mp4,gå: and eller gås går,,
gaabukk.mp4,gå: bukk går,,
gaa-dra.mp4,gå: dra,,
gaa-en-gruppe-gaar.mp4,gå: en gruppe går,,
gaa-en-person-gaar.mp4,gå: en person går,,
gaa-en-person-vagger.mp4,gå: en person vagger,,
gaa-gaa-med-hoeye-haeler.mp4,gå: gå med høye hæler,,
gaa-labbe.mp4,gå: labbe,,
gaa-to-personer-gaar.mp4,gå: to personer går,,
gaffel.mp4,gaffel,,
gal.mp4,gal,,
galakse.mp4,galakse,,
gallaudet.mp4,Gallaudet,,
galleblaere-1.mp4,galleblære,,
galning.mp4,galning,,
galoppere.mp4,galoppere,,
galskap.mp4,galskap,,
galt.mp4,galt,,
galvanisert-1.mp4,galvanisert,,
gambia-1.mp4,Gambia 1,,
gambia-2.mp4,Gambia 2,,
gammel.mp4,gammel,,
gammeldags-gamle-dager.mp4,gammeldags/gamle dager,,
ganesha-hinduismen.mp4,Ganesha (hinduismen),,
gang-foerste-gang-1.mp4,gang (første gang) 1,,
gang-foerste-gang-2.mp4,gang (første gang) 2,,
gang-korridor.mp4,gang (korridor),,
ganges-elv-1.mp4,Ganges (hellig elv i India),,
ganget-med-matte.mp4,ganget med (.) (matte),,
ganget-med-x-matte.mp4,ganget med (x) (matte),,
gangetabell.mp4,gangetabell,,
gangfelt.mp4,gangfelt,,
ganske.mp4,ganske,,
gape.mp4,gape,,
gaar-det-bra-med-deg.mp4,Går det bra med deg?,,
garantere.mp4,garantere,,
garanti.mp4,garanti,,
garasje.mp4,garasje,,
garasjeport-1.mp4,garasjeport,,
garasjeport-dobbel.mp4,garasjeport (dobbel),,
enkel-garasjeport-1.mp4,garasjeport (enkel),,
gaard-bondegaard.mp4,gård (bondegård),,
gardermoen.mp4,Gardermoen,,
garderobe.mp4,garderobe,,
gardin.mp4,gardin,,
gardintrapp-2.mp4,gardintrapp 1,,
gardintrapp-3.mp4,gardintrapp 2,,
gardintrapp-1.mp4,gardintrapp 3,,
gardist.mp4,gardist,,
garn-nett.mp4,garn (nett),,
garn-traad.mp4,garn (tråd),,
garnfiske.mp4,garnfiske,,
gaas-1.mp4,gås 1,,
gaas-2.mp4,gås 2,,
and-gaar.mp4,gås går,,
gaas-pikker-med-nebbet.mp4,gås pikker med nebbet,,
gaas-spiser.mp4,gås spiser,,
gaas-gjess-hveser.mp4,gås: gjess hveser,,
frysninger.mp4,gåsehud,,
gass.mp4,gass 1,,
gass-2.mp4,gass 2,,
gassflamme.mp4,gassflamme,,
gassflaske.mp4,gassflaske,,
gaasunge.mp4,gåsunge,,
gate.mp4,gate,,
gaupe.mp4,gaupe,,
gave.mp4,gave,,
gave-fra-andre.mp4,gave (fra andre),,
gave-til-andre.mp4,gave (til andre),,
gavl.mp4,gavl (tak),,
gb-gigabite-it.mp4,"GB (gigabite, IT)",,
gebiss-1.mp4,gebiss 1,,
gebiss-2.mp4,gebiss 2,,
geburtsdag.mp4,geburtsdag,,
geilo.mp4,Geilo,,
geir.mp4,Geir,,
geiranger.mp4,Geiranger,,
geistlig.mp4,geistlig,,
geit.mp4,geit,,
gelatin.mp4,gelatin,,
gele.mp4,gele,,
geletopper-2.mp4,geletopper,,
gen-3.mp4,gen 1,,
gen-4.mp4,gen 2,,
gen-1.mp4,gen 3,,
gen-2.mp4,gen 4,,
gen-5.mp4,gen 5 ,,
general.mp4,general,,
generalforsamling.mp4,generalforsamling,,
generalisert-angstlidelse.mp4,generalisert angstlidelse,,
generalsekretaer.mp4,generalsekretær,,
generasjon.mp4,generasjon,,
generell.mp4,generell,,
geni-1.mp4,geni 1,,
geni-2.mp4,geni 2,,
genial-1.mp4,genial 1,,
genial-2.mp4,genial 2,,
genmanipulasjon.mp4,genmanipulasjon,,
genser-1.mp4,genser 1,,
genser-2.mp4,genser 2,,
genvariant.mp4,genvariant,,
geografi.mp4,geografi,,
geometri.mp4,geometri,,
geometri-matte.mp4,geometri (matte),,
geostasjonaer.mp4,geostasjonær ,,
germansk.mp4,germansk,,
gevaer.mp4,gevær,,
gevinst.mp4,gevinst,,
geysir.mp4,geysir,,
ghana.mp4,Ghana,,
ghetto.mp4,ghetto,,
gi.mp4,gi,,
gi-til-meg.mp4,gi (til meg),,
gi-gass.mp4,gi gass,,
gi-opp-1.mp4,gi opp 1,,
gi-opp-2.mp4,gi opp 2,,
gi-ut-utgi.mp4,gi ut (utgi),,
gift-1.mp4,gift (ekteskap) 1,,
gift-2.mp4,gift (ekteskap) 2,,
gift-ig.mp4,gift/-ig 1,,
gift-4.mp4,gift/-ig 2,,
giftering.mp4,giftering,,
giftinformasjon.mp4,giftinformasjon,,
gips.mp4,gips,,
gips-bandasje-2.mp4,gips (bandasje),,
gipshoevel.mp4,gipshøvel,,
gipsplate.mp4,gipsplate,,
gir-bil.mp4,gir,,
gir-kjoeretoey.mp4,gir (kjøretøy),,
girboks.mp4,girboks,,
giro.mp4,giro,,
gissel.mp4,gissel,,
gitar.mp4,gitar,,
gjaer.mp4,gjær ,,
gjaer-e.mp4,gjær/-e,,
gjeld.mp4,gjeld,,
gjeller.mp4,gjeller,,
gjemme.mp4,gjemme,,
gjemsel-lek-1.mp4,gjemsel (lek) 1,,
gjemsel-lek-2.mp4,gjemsel (lek) 2,,
gjenger.mp4,gjenge,,
gjengelim.mp4,gjengelim,,
gjengetapp.mp4,gjengetapp,,
gjengrodd.mp4,gjengrodd,,
gjennom.mp4,gjennom,,
gjennombrudd.mp4,gjennombrudd,,
gjennomfoere.mp4,gjennomføre,,
gjennomsiktig.mp4,gjennomsiktig,,
gjennomsnitt-matte.mp4,gjennomsnitt (matte),,
gjennomsnittsverdi.mp4,gjennomsnittsverdi,,
gjenopptakelseskommisjon.mp4,gjenopptakelseskommisjon,,
gjenstaa-staa-igjen.mp4,gjenstå (stå igjen),,
gjenta.mp4,gjenta,,
gjenvinne.mp4,gjenvinne,,
gjenvinning.mp4,gjenvinning,,
gjerde.mp4,gjerde,,
gjerdesag.mp4,gjerdesag,,
gjerne.mp4,gjerne,,
gjerrig-1.mp4,gjerrig 1,,
gjerrig-2.mp4,gjerrig 2,,
gjespe.mp4,gjespe,,
gjest-hos-andre.mp4,gjest (hos andre),,
gjest-hos-meg.mp4,gjest (hos meg),,
gjette.mp4,gjette,,
gjoedsel.mp4,gjødsel 1,,
gjodsel-2.mp4,gjødsel 2,,
gjoek.mp4,gjøk,,
gjoere.mp4,gjøre,,
holde-paa-med-noe-gjoere-noe-man-liker.mp4,gjøre noe man liker,,
gjovik.mp4,Gjøvik,,
glad.mp4,glad,,
glad-2-ogsaa-betydningen-aa-glede-seg.mp4,glad 2 (også betydningen: å glede seg) ,,
glad-i.mp4,glad i,,
glasert-gronnsaker.mp4,glasert (feks grønnsaker),,
glass-1.mp4,glass (drikkeg-),,
glass-2.mp4,glass (materiale),,
glatt.mp4,glatt,,
glava-1.mp4,glava,,
glede.mp4,glede,,
gleder-seg.mp4,gleder seg,,
glemme-1.mp4,glemme 1,,
glemme-2.mp4,glemme 2,,
gli.mp4,gli,,
glidelaas.mp4,glidelås,,
glidelaas-2.mp4,glidelås (lukke g-),,
glidemiddel.mp4,glidemiddel,,
glipp-av.mp4,glipp (å gå glipp av noe),,
glitre.mp4,glitre,,
glo-av-ild.mp4,glo (av ild),,
globus.mp4,globus,,
glose.mp4,glose,,
glukose-1.mp4,glukose 1,,
glukose-2.mp4,glukose 2,,
glukose-3.mp4,glukose 3,,
gnage.mp4,gnage,,
god-dag.mp4,god dag,,
god-morgen-1.mp4,god morgen 1,,
god-morgen-2.mp4,god morgen 2,,
god-natt.mp4,god natt,,
god-godt-1.mp4,god/godt 1,,
god-godt-2.mp4,god/godt 2,,
god-godt-3.mp4,god/godt 3,,
godartet-1.mp4,godartet,,
godkjenne.mp4,godkjenne,,
godkjent-2.mp4,godkjent,,
godseier.mp4,godseier,,
godt-kose-seg-med-nyte.mp4,"godt: kose seg med, nyte",,
godt-veldig-godt.mp4,godt: veldig godt,,
godta.mp4,godta,,
godter-1.mp4,godter 1,,
godter-2.mp4,godter 2,,
godtgjoerelse.mp4,godtgjørelse,,
gol.mp4,Gol,,
golf.mp4,golf,,
golfkoelle.mp4,golfkølle,,
google-1.mp4,Google 1,,
google-2.mp4,Google 2,,
google-drive.mp4,Google Drive (skytjeneste),,
gopro.mp4,gopro,,
gorilla.mp4,gorilla,,
goeteborg.mp4,Gøteborg,,
goey.mp4,gøy,,
graa-1.mp4,grå 1,,
graa-2.mp4,grå 2,,
graa.mp4,grå 3,,
grad.mp4,grad (håndtverk),,
grad-matematikk.mp4,grad (matematikk),,
grader-temperatur.mp4,grader (temperatur),,
graadig.mp4,grådig,,
gradvis-1.mp4,gradvis 1,,
gradvis-2.mp4,gradvis 2,,
graf.mp4,graf,,
grafikkort-it.mp4,grafikkort (IT),,
grafisk-3.mp4,grafisk 1,,
grafisk-4.mp4,grafisk 2,,
grafisk-design.mp4,grafisk design,,
grafisk-designer.mp4,grafisk designer,,
grafisk-fremstilling.mp4,grafisk fremstilling,,
gram.mp4,gram 1,,
gram-2.mp4,gram 2,,
grammatikk.mp4,grammatikk 1,,
grammatikk-2.mp4,grammatikk 2,,
gran.mp4,gran,,
gran-canaria.mp4,Gran Canaria,,
graate-1.mp4,gråte 1,Tegnet kan utføres uten norsk munnstilling. Se gråte 2.,
graate-2.mp4,gråte 2,Tegnet kan ikke utføres med norsk munnstilling. Se gråte 1.,
gratis.mp4,gratis,,
gratulere.mp4,gratulere,,
grav-1.mp4,grav 1,,
grav-2.mp4,grav 2,,
grave.mp4,grave,,
gravemaskin.mp4,gravemaskin 1,,
gravemaskin-3.mp4,gravemaskin 2,,
gravere.mp4,gravere,,
gravid-itet.mp4,gravid/-itet,,
gre.mp4,gre,,
grein.mp4,grein,,
greit.mp4,greit,,
gren.mp4,gren,,
grense.mp4,grense,,
grensekontroll.mp4,grensekontroll,,
grep.mp4,grep,,
gresk.mp4,gresk,,
gress.mp4,gress,,
gress-bane.mp4,gress (bane),,
gresshoppe.mp4,gresshoppe,,
gressklipper.mp4,gressklipper,,
gresslok.mp4,gressløk ,,
greta.mp4,Greta,,
grete.mp4,Grete-Grethe,,
gretten.mp4,gretten,,
grill.mp4,grill,,
grillfest.mp4,grillfest,,
grillpoelse.mp4,grillpølse,,
gripe-gripe-tak-i.mp4,gripe (gripe tak i),,
gris.mp4,gris,,
grisunge.mp4,grisunge,,
gro.mp4,Gro (navn),,
grop.mp4,grop,,
grov.mp4,grov,,
groeft.mp4,grøft,,
groenn.mp4,grønn,,
groenn-2.mp4,grønn 2,,
groennsaker.mp4,grønnsaker,,
gronnsakssuppe.mp4,grønnsakssuppe ,,
groet-1.mp4,grøt 1,,
groet-2.mp4,grøt 2,,
grunn.mp4,grunn 1,,
grunn-2.mp4,grunn 2,,
grunnfag.mp4,grunnfag,,
grunnflate.mp4,grunnflate,,
grunnlag.mp4,grunnlag,,
grunnlag-grunnlagt.mp4,grunnlag/grunnlagt,,
grunnlov.mp4,grunnlov,,
grunnskole.mp4,grunnskole,,
grunnstoff.mp4,grunnstoff,,
gruppe-1.mp4,gruppe 1,,
gruppe-2.mp4,gruppe 2,,
gruppepress.mp4,gruppepress,,
grus.mp4,grus,,
grusom.mp4,grusom,,
gryte.mp4,gryte,,
gryte-kasserolle-1.mp4,gryte/kasserolle 1,,
gryte-kasserolle-2.mp4,gryte/kasserolle 2,,
gryterett.mp4,gryterett 1,,
gryterett-2.mp4,gryterett 2,,
guatemala.mp4,Guatemala,,
Gud.mp4,Gud,,
gudmor.mp4,gudmor,,
gudstjeneste.mp4,gudstjeneste 1,,
gudstjeneste-2.mp4,gudstjeneste 2,,
gul.mp4,gul,,
gull.mp4,gull 1,,
gull-1.mp4,gull 2,,
gull-2.mp4,gull 3,,
gullfisk.mp4,gullfisk,,
gulost.mp4,gulost 1,,
gulost-2.mp4,gulost 2,,
gulrot.mp4,gulrot,,
gulrotkake.mp4,gulrotkake ,,
gult-kort.mp4,gult kort,,
gulv.mp4,gulv,,
gulvbjelke.mp4,gulvbjelke,,
gulvlampe.mp4,gulvlampe,,
gulvlist.mp4,gulvlist,,
gulvspon.mp4,gulvspon,,
gulvteppe.mp4,gulvteppe,,
gummi.mp4,gummi,,
gummistoevler.mp4,gummistøvler,,
gummistrikk.mp4,gummistrikk,,
gunn.mp4,Gunn,,
gunnar.mp4,Gunnar,,
gunnhild.mp4,Gunnhild 1,,
gunhild-2.mp4,Gunnhild 2,,
gunvald.mp4,Gunvald,,
gurkemeie.mp4,gurkemeie ,,
gutt.mp4,gutt,,
guttenavn.mp4,guttenavn,,
guvernoer.mp4,guvernør,,
gymnastikk.mp4,gymnastikk,,
gymsal.mp4,gymsal,,
gynekolog.mp4,gynekolog,,
gyngehest.mp4,gyngehest,,
gyngestol.mp4,gyngestol,,
H.mp4,H,,
H-2.mp4,H (tohåndsalfabetet),"Tohåndsalfabetet brukes særlig på Østlandet, men man ser at enhåndsalfabetet i større grad tar over også på østlandet (Kilde: Språkrådet).",
h-3.mp4,H 1,,
h-bjelke.mp4,h-bjelke,,
H-melk-1.mp4,H-melk 1,,
H-melk-2.mp4,H-melk 2,,
ha.mp4,ha,,
ha-det.mp4,ha det,,
hage.mp4,hage,,
hagebord.mp4,hagebord,,
hagemoebler.mp4,hagemøbler,,
hagl-nedboer.mp4,hagl (nedbør),,
hai.mp4,hai,,
haike.mp4,haike,,
hakeslepp.mp4,hakeslepp,,
hakke-hakke-paa-noe-noen.mp4,hakke (hakke på noe/noen),,
hakkespett.mp4,hakkespett,,
haakon.mp4,Håkon,,
halal-2.mp4,halal (islam) 1,,
halal.mp4,halal (islam) 2,,
hale-dra.mp4,hale (dra),,
hale-1.mp4,hale 1,,
hale-2.mp4,hale 2,,
form-roerformet-og-krum.mp4,hale: rørformet og krum,,
halfpipe.mp4,halfpipe,,
hall.mp4,hall,,
halleluja.mp4,halleluja,,
halloween-1.mp4,Halloween 1,,
halloween-2.mp4,Halloween 2,,
hallusinasjon.mp4,hallusinasjon 1,,
hallusinasjon-2.mp4,hallusinasjon 2,,
hals.mp4,hals,,
hals-lang-hals.mp4,hals: lang hals,,
halsbaand.mp4,halsbånd,,
halshugge.mp4,halshugge,,
halte.mp4,halte,,
halv-t.mp4,halv/-t,,
halvfullt.mp4,halvfullt,,
halvlangt-haar.mp4,halvlangt hår,,
halvor.mp4,Halvor,,
halvparten.mp4,halvparten,,
hamar.mp4,Hamar,,
hamburger.mp4,hamburger,,
hammer.mp4,hammer,,
hammerfest.mp4,Hammerfest,,
haan.mp4,hån,,
han-ham-1.mp4,han/ham 1,,
han-ham-2.mp4,han/ham 2,,
haand.mp4,hånd,,
haandalfabet.mp4,håndalfabet,,
haandarbeid.mp4,håndarbeid,,
haandball.mp4,håndball,,
haandballhall-1.mp4,håndballhall 1,,
haandballhall-2.mp4,håndballhall 2,,
haandbrems.mp4,håndbrems,,
handform.mp4,håndform,,
handikap.mp4,handikap,,
handicap-1.mp4,handikap (i sport) 1,,
handicap-2.mp4,handikap (i sport) 2,,
haandkle.mp4,håndkle,,
handle.mp4,handle,,
haandleddstoette.mp4,håndleddstøtte,,
handlevogn.mp4,handlevogn,,
handling.mp4,handling 1,,
handling-2.mp4,handling 2,,
hands.mp4,hands,,
haandtak-bil.mp4,håndtak (bil),,
haandverk.mp4,håndverk,,
haandveske.mp4,håndveske,,
hane.mp4,hane,,
haane.mp4,håne,,
hanne.mp4,Hanne 1,,
hanne-2.mp4,Hanne 2,,
hans.mp4,Hans,,
hansker.mp4,hansker,,
hansker-ta-paa-hansker.mp4,hansker: ta på hansker,,
hanukka.mp4,hanukka (jødisk høytid),,
haap-1.mp4,håp 1,,
haap-2.mp4,håp 2,,
Hapaa-paalegg.mp4,Hapå (pålegg),,
haape.mp4,håpe,,
har.mp4,har,,
haar.mp4,hår,,
fall-i-haaret.mp4,hår med fall,,
harvaert.mp4,har vært,,
halvlangt-haar.mp4,hår: halvlangt,,
har-om-andre.mp4,har: om andre,,
haar-tykt-og-kroellet.mp4,hår: tykt og krøllet,,
haar-tykt-og-smaakroellet.mp4,hår: tykt og småkrøllet,,
harald.mp4,Harald 1,,
harald-2.mp4,Harald 2,,
harare.mp4,Harare,,
haarboerste.mp4,hårbørste,,
hard-1.mp4,hard 1,,
hard-2.mp4,hard 2,,
hardangervidda.mp4,Hardangervidda,,
harddisk.mp4,harddisk,,
hare.mp4,hare,,
haarfoener.mp4,hårføner,,
haarklipp.mp4,hårklipp,,
harmoni-1.mp4,harmoni 1,,
harmoni-2.mp4,harmoni 2,,
harpe.mp4,harpe,,
harry.mp4,Harry,,
harstad.mp4,Harstad,,
haarvask.mp4,hårvask,,
hasj.mp4,hasj,,
hasselnott.mp4,hasselnøtt ,,
haste.mp4,haste,,
hate.mp4,hate,,
hatt.mp4,hatt,,
hatt-flosshatt.mp4,hatt: flosshatt,,
haug.mp4,haug,,
hav.mp4,hav,,
hav-2.mp4,hav 2,,
fange-med-haav.mp4,håv: fange med,,
havana.mp4,Havana,,
havn.mp4,havn,,
havreflarn.mp4,havreflarn ,,
havregryn.mp4,havregryn,,
hael-paa-foten.mp4,hæl (på foten),,
haeren-1.mp4,hæren 1,,
haeren-2.mp4,hæren 2,,
heading.mp4,heading,,
healer-healing.mp4,healer/-ing,,
healing.mp4,healing,,
heat.mp4,heat,,
hebraisk.mp4,hebraisk 1,,
hebraisk-2.mp4,hebraisk 2,,
hedmark.mp4,Hedmark,,
hedning.mp4,hedning,,
hei.mp4,hei,,
heidi.mp4,Heidi,,
heie.mp4,heie,,
heimdal.mp4,Heimdal,,
heimlichs-manover.mp4,Heimlichs manøver,,
heis.mp4,heis,,
heise.mp4,heise,,
heisekran.mp4,heisekran,,
hekle.mp4,hekle,,
heks.mp4,heks,,
hektoliter.mp4,hektoliter,,
hel-e-om-tid.mp4,hel/-e (om tid),,
hel-e-om-ting.mp4,hel/-e (om ting),,
helbredelsestid.mp4,helbredelsestid,,
heldig.mp4,heldig,,
heldigvis-1.mp4,heldigvis 1,,
heldigvis-2.mp4,heldigvis 2,,
hele-tall.mp4,hele tall,,
helen.mp4,Helen,,
helg.mp4,helg,,
helga.mp4,Helga,,
helge.mp4,Helge,,
helikopter.mp4,helikopter,,
heliks.mp4,heliks (biologi),,
helium.mp4,helium,,
hellas.mp4,Hellas,,
helle-boette-ol.mp4,helle (bøtte o.l.),,
helle-over-i.mp4,helle over i,,
hellig-2.mp4,hellig,,
hellig.mp4,hellig (kirke),,
hellige-skrifter.mp4,hellige skrifter,,
helse-1.mp4,helse 1,,
helse-2.mp4,helse 2,,
helsepersonell-loven.mp4,helsepersonell-loven,,
helsesoester.mp4,helsesøster,,
helsingfors.mp4,Helsingfors,,
helst.mp4,helst 1,,
helst-2.mp4,helst 2,,
helstekt.mp4,helstekt ,,
helt-person.mp4,helt (person),,
helvete-1.mp4,helvete 1,,
helvete-2.mp4,helvete 2,,
helvete-3.mp4,helvete 3,,
hemmelig-het.mp4,hemmelig/-het,,
hemmet.mp4,hemmet,,
hemorider.mp4,hemoroider 1,,
hemorider-2.mp4,hemoroider 2,,
hemsedal.mp4,Hemsedal,,
hende.mp4,hende,,
hendelse.mp4,hendelse,,
hendelser.mp4,hendelser,,
hender-flertall.mp4,hender (flertall),,
henge-over-noe.mp4,henge (over noe),,
henge-paa-krok-oa.mp4,henge (på krok o.a.),,
hengelaas.mp4,hengelås,,
hengsel.mp4,hengsel,,
nedlagt-henlagt.mp4,henlagt,,
henne.mp4,henne,,
hennes.mp4,hennes,,
henrette.mp4,henrette,,
henrik.mp4,Henrik,,
henry.mp4,Henry,,
hensikt.mp4,hensikt,,
hensyn-ta-hensyn-til.mp4,hensyn (ta hensyn til),,
hente.mp4,hente,,
henvise-1.mp4,henvise 1,,
henvise-2.mp4,henvise 2,,
her.mp4,her,,
herfra.mp4,herfra,,
herje.mp4,herje,,
herlighet.mp4,herlighet,,
herme-1.mp4,herme 1,,
herme-2.mp4,herme 2,,
hermetikk-1.mp4,hermetikk 1,,
hermetikk-2.mp4,hermetikk 2,,
heroin.mp4,heroin,,
herre.mp4,herre,,
herregud.mp4,herregud,,
Herren-Gud.mp4,Herren (Gud),,
herske.mp4,herske,,
hersker.mp4,hersker,,
hes.mp4,hes,,
hest.mp4,hest,,
het-lufttemperatur.mp4,het (lufttemperatur),,
het-mat-drikke.mp4,het (mat/drikke),,
heter.mp4,heter,,
heterofil.mp4,heterofil,,
heterofili.mp4,heterofili,,
hette-1.mp4,hette 1,,
hette-2.mp4,hette 2,,
heve.mp4,heve,,
hevelse.mp4,hevelse,,
hevn.mp4,hevn,,
hi.mp4,hi,,
hikke.mp4,hikke,,
hilse-n-til-fra.mp4,hilse/-n (til/fra),,
himalaya.mp4,Himalaya,,
himling-2.mp4,himling,,
himmel-2.mp4,himmel,,
hindre.mp4,hindre,,
faar-ikke-til-2.mp4,hindring 1,,
hindu.mp4,hindu,,
hinduismen.mp4,hinduisme,,
hinke.mp4,hinke,,
hissig.mp4,hissig,,
historie-fag.mp4,historie (fag),,
historie-fortelling.mp4,historie (fortelling),,
hit.mp4,hit,,
hjelm.mp4,hjelm,,
hjelpe.mp4,hjelpe,,
hjelpemidler.mp4,hjelpemidler,,
hjelpepleier.mp4,hjelpepleier,,
hjelpetrener.mp4,hjelpetrener,,
hjelpsom.mp4,hjelpsom,,
hjem-me.mp4,hjem/-me,,
hjemmeeksamen.mp4,hjemmeeksamen,,
hjemmelaget.mp4,hjemmelaget ,,
hjemmeside.mp4,hjemmeside,,
hjemmesoning.mp4,hjemmesoning,,
hjemmevaerende.mp4,hjemmeværende,,
hjerne-1.mp4,hjerne 1,,
hjerne.mp4,hjerne 2,,
hjernehinnebetennelse.mp4,hjernehinnebetennelse,,
hjernekreft.mp4,hjernekreft,,
hjernerystelse-1.mp4,hjernerystelse 1,,
hjernerystelse-2.mp4,hjernerystelse 2,,
hjerneslag.mp4,hjerneslag,,
hjerte-2.mp4,hjerte (form),,
hjerte.mp4,hjerte (organ),,
hjerte-kars-sykdom.mp4,hjerte- og karssykdom,,
hjerteinfarkt.mp4,hjerteinfarkt,,
hjertekammer-1.mp4,hjertekammer 1,,
hjertekammer-2.mp4,hjertekammer 2,,
hjerteklaff.mp4,hjerteklaff,,
hjertesvikt.mp4,hjertesvikt,,
hjort.mp4,hjort,,
hjoerne.mp4,hjørne,,
hjoernebord-1.mp4,hjørnebord (byggfag) 1,,
hjoernebord-2.mp4,hjørnebord (byggfag) 2,,
hjoernespark.mp4,hjørnespark,,
hjul-entall.mp4,hjul (entall),,
hjul-flertall.mp4,hjul (flertall),,
hjullager-1.mp4,hjullager,,
hjullaster.mp4,hjullaster,,
hobby.mp4,hobby 1,,
hobby-2.mp4,hobby 2,,
hode-t.mp4,hode/-t,,
hodekal.mp4,hodekål,,
hodepine.mp4,hodepine,,
hogge-felle-tre.mp4,hogge (felle tre),,
hoggjern.mp4,hoggjern (verktøy),,
hoggorm.mp4,hoggorm,,
hokus-pokus.mp4,hokus pokus,,
hold-kjeft-1.mp4,hold kjeft 1,,
hold-kjeft-2.mp4,hold kjeft 2,,
holde-foredrag-tale.mp4,holde (foredrag/tale),,
holde-munn.mp4,holde munn,,
fortsette.mp4,holde på (bedrive),,
holde-sammen-vaere-sammen-gaa-sammen.mp4,holde sammen,,
holde-ut.mp4,holde ut,,
holdning.mp4,holdning,,
holdningskampanje.mp4,holdningskampanje,,
holland.mp4,Holland,,
holmenkollen.mp4,Holmenkollen,,
Holmestrand.mp4,Holmestrand,,
